Item LC 116,Descrição Item,CÓDIGO NACIONAL,CNAE,NBS,DESCRIÇÃO NBS,cClassTrib,nome cClassTrib,ONDA DE CADASTRO,,,,
01.03,"Processamento, Armazenamento Ou Hospedagem De Dados, Textos, Imagens, Vídeos, Páginas Eletrônicas, Aplicativos E Sistemas De Informação, Entre Outros Formatos, E Congêneres. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",010302,1830003,1.1506.90.00,Serviços de hospedagem e de disponibilização de infraestrutura em tecnologia da informação (TI) não classificados em subposições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
01.03,"Processamento, Armazenamento Ou Hospedagem De Dados, Textos, Imagens, Vídeos, Páginas Eletrônicas, Aplicativos E Sistemas De Informação, Entre Outros Formatos, E Congêneres. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",010302,6190601,1.1506.90.00,Serviços de hospedagem e de disponibilização de infraestrutura em tecnologia da informação (TI) não classificados em subposições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
01.03,"Processamento, Armazenamento Ou Hospedagem De Dados, Textos, Imagens, Vídeos, Páginas Eletrônicas, Aplicativos E Sistemas De Informação, Entre Outros Formatos, E Congêneres. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",010302,6311900,1.1506.90.00,Serviços de hospedagem e de disponibilização de infraestrutura em tecnologia da informação (TI) não classificados em subposições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
01.03,"Processamento, Armazenamento Ou Hospedagem De Dados, Textos, Imagens, Vídeos, Páginas Eletrônicas, Aplicativos E Sistemas De Informação, Entre Outros Formatos, E Congêneres. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",010302,6319400,1.1506.90.00,Serviços de hospedagem e de disponibilização de infraestrutura em tecnologia da informação (TI) não classificados em subposições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
01.03,"Processamento, Armazenamento Ou Hospedagem De Dados, Textos, Imagens, Vídeos, Páginas Eletrônicas, Aplicativos E Sistemas De Informação, Entre Outros Formatos, E Congêneres. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",010302,1830003,1.1509.00.00,Serviços de processamento de dados ,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
01.03,"Processamento, Armazenamento Ou Hospedagem De Dados, Textos, Imagens, Vídeos, Páginas Eletrônicas, Aplicativos E Sistemas De Informação, Entre Outros Formatos, E Congêneres. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",010302,6190601,1.1509.00.00,Serviços de processamento de dados ,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
01.03,"Processamento, Armazenamento Ou Hospedagem De Dados, Textos, Imagens, Vídeos, Páginas Eletrônicas, Aplicativos E Sistemas De Informação, Entre Outros Formatos, E Congêneres. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",010302,6311900,1.1509.00.00,Serviços de processamento de dados ,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
01.03,"Processamento, Armazenamento Ou Hospedagem De Dados, Textos, Imagens, Vídeos, Páginas Eletrônicas, Aplicativos E Sistemas De Informação, Entre Outros Formatos, E Congêneres. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",010302,6319400,1.1509.00.00,Serviços de processamento de dados ,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
01.04,"1.04 - Elaboração de programas de computadores, inclusive de jogos eletrônicos, independentemente da arquitetura construtiva da máquina em
 que o programa é executado, incluindo tablets, smartphones e congêneres.",010401,6203100,1.1502.20.00,"Serviços de projeto e desenvolvimento, adaptação e instalação de aplicativos e programas personalizados (customizados) ",000001,Situações tributadas integralmente pelo IBS e CBS.,2° ONDA (Thiago Paulino),,,,
01.04,"1.04 - Elaboração de programas de computadores, inclusive de jogos eletrônicos, independentemente da arquitetura construtiva da máquina em
 que o programa é executado, incluindo tablets, smartphones e congêneres.",010401,6201501,1.1502.20.00,"Serviços de projeto e desenvolvimento, adaptação e instalação de aplicativos e programas personalizados (customizados) ",000001,Situações tributadas integralmente pelo IBS e CBS.,2° ONDA (Thiago Paulino),,,,
01.04,"1.04 - Elaboração de programas de computadores, inclusive de jogos eletrônicos, independentemente da arquitetura construtiva da máquina em
 que o programa é executado, incluindo tablets, smartphones e congêneres.",010401,6202300, 1.1502.20.00,"Serviços de projeto e desenvolvimento, adaptação e instalação de aplicativos e programas personalizados (customizados) ",000001,Situações tributadas integralmente pelo IBS e CBS.,2° ONDA (Thiago Paulino),,,,
01.04,"Elaboração De Programas De Computadores, Inclusive De Jogos Eletrônicos, Independentemente Da Arquitetura Construtiva Da Máquina Em Que O Programa Será Executado, Incluindo Tablets, Smartphones E Congêneres. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",010401,6022501,1.1502.10.00,"Serviços de projeto, desenvolvimento e instalação de aplicativos e programas não personalizados (não customizados) ",000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
01.04,"Elaboração De Programas De Computadores, Inclusive De Jogos Eletrônicos, Independentemente Da Arquitetura Construtiva Da Máquina Em Que O Programa Será Executado, Incluindo Tablets, Smartphones E Congêneres. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",010401,6201501,1.1502.10.00,"Serviços de projeto, desenvolvimento e instalação de aplicativos e programas não personalizados (não customizados) ",000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
01.04,"Elaboração De Programas De Computadores, Inclusive De Jogos Eletrônicos, Independentemente Da Arquitetura Construtiva Da Máquina Em Que O Programa Será Executado, Incluindo Tablets, Smartphones E Congêneres. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",010401,6202300,1.1502.10.00,"Serviços de projeto, desenvolvimento e instalação de aplicativos e programas não personalizados (não customizados) ",000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
01.04,"Elaboração De Programas De Computadores, Inclusive De Jogos Eletrônicos, Independentemente Da Arquitetura Construtiva Da Máquina Em Que O Programa Será Executado, Incluindo Tablets, Smartphones E Congêneres. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",010401,6203100,1.1502.10.00,"Serviços de projeto, desenvolvimento e instalação de aplicativos e programas não personalizados (não customizados) ",000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
01.04,"Elaboração De Programas De Computadores, Inclusive De Jogos Eletrônicos, Independentemente Da Arquitetura Construtiva Da Máquina Em Que O Programa Será Executado, Incluindo Tablets, Smartphones E Congêneres. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",010401,6204000,1.1502.10.00,"Serviços de projeto, desenvolvimento e instalação de aplicativos e programas não personalizados (não customizados) ",000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
01.04,"Elaboração De Programas De Computadores, Inclusive De Jogos Eletrônicos, Independentemente Da Arquitetura Construtiva Da Máquina Em Que O Programa Será Executado, Incluindo Tablets, Smartphones E Congêneres. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",010401,6022501,1.1502.20.00,"Serviços de projeto e desenvolvimento, adaptação e instalação de aplicativos e programas personalizados (customizados) ",000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
01.04,"Elaboração De Programas De Computadores, Inclusive De Jogos Eletrônicos, Independentemente Da Arquitetura Construtiva Da Máquina Em Que O Programa Será Executado, Incluindo Tablets, Smartphones E Congêneres. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",010401,6201501,1.1502.90.00,Serviços de projeto e desenvolvimento de aplicativos e programas em tecnologia da informação (TI) não classificados em subposições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
01.04,"Elaboração De Programas De Computadores, Inclusive De Jogos Eletrônicos, Independentemente Da Arquitetura Construtiva Da Máquina Em Que O Programa Será Executado, Incluindo Tablets, Smartphones E Congêneres. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",010401,6202300,1.1502.90.00,Serviços de projeto e desenvolvimento de aplicativos e programas em tecnologia da informação (TI) não classificados em subposições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
01.04,"Elaboração De Programas De Computadores, Inclusive De Jogos Eletrônicos, Independentemente Da Arquitetura Construtiva Da Máquina Em Que O Programa Será Executado, Incluindo Tablets, Smartphones E Congêneres. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",010401,6203100,1.1502.90.00,Serviços de projeto e desenvolvimento de aplicativos e programas em tecnologia da informação (TI) não classificados em subposições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
01.04,"Elaboração De Programas De Computadores, Inclusive De Jogos Eletrônicos, Independentemente Da Arquitetura Construtiva Da Máquina Em Que O Programa Será Executado, Incluindo Tablets, Smartphones E Congêneres. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",010401,6204000,1.1502.90.00,Serviços de projeto e desenvolvimento de aplicativos e programas em tecnologia da informação (TI) não classificados em subposições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
01.04,"Elaboração De Programas De Computadores, Inclusive De Jogos Eletrônicos, Independentemente Da Arquitetura Construtiva Da Máquina Em Que O Programa Será Executado, Incluindo Tablets, Smartphones E Congêneres. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",010401,6022501,1.1502.90.00,Serviços de projeto e desenvolvimento de aplicativos e programas em tecnologia da informação (TI) não classificados em subposições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
01.04,"Elaboração De Programas De Computadores, Inclusive De Jogos Eletrônicos, Independentemente Da Arquitetura Construtiva Da Máquina Em Que O Programa Será Executado, Incluindo Tablets, Smartphones E Congêneres. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",010401,6202300,1.1502.90.00,Serviços de projeto e desenvolvimento de aplicativos e programas em tecnologia da informação (TI) não classificados em subposições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
01.04,"Elaboração De Programas De Computadores, Inclusive De Jogos Eletrônicos, Independentemente Da Arquitetura Construtiva Da Máquina Em Que O Programa Será Executado, Incluindo Tablets, Smartphones E Congêneres. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",010401,6203100,1.1502.90.00,Serviços de projeto e desenvolvimento de aplicativos e programas em tecnologia da informação (TI) não classificados em subposições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
01.04,"Elaboração De Programas De Computadores, Inclusive De Jogos Eletrônicos, Independentemente Da Arquitetura Construtiva Da Máquina Em Que O Programa Será Executado, Incluindo Tablets, Smartphones E Congêneres. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",010401,6204000,1.1502.90.00,Serviços de projeto e desenvolvimento de aplicativos e programas em tecnologia da informação (TI) não classificados em subposições anteriores,000001,Situações tributadas integralmente pelo IBS e CBS.,1° ONDA,,,,
01.04,"Elaboração De Programas De Computadores, Inclusive De Jogos Eletrônicos, Independentemente Da Arquitetura Construtiva Da Máquina Em Que O Programa Será Executado, Incluindo Tablets, Smartphones E Congêneres. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",010401,6022501,1.1502.90.00,Serviços de projeto e desenvolvimento de aplicativos e programas em tecnologia da informação (TI) não classificados em subposições anteriores,200043,Fornecimento à administração pública dos serviços e dos bens relativos à soberania (Anexo XI),1° ONDA,,,,
01.04,"Elaboração De Programas De Computadores, Inclusive De Jogos Eletrônicos, Independentemente Da Arquitetura Construtiva Da Máquina Em Que O Programa Será Executado, Incluindo Tablets, Smartphones E Congêneres. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",010401,6202300,1.1502.90.00,Serviços de projeto e desenvolvimento de aplicativos e programas em tecnologia da informação (TI) não classificados em subposições anteriores,200043,Fornecimento à administração pública dos serviços e dos bens relativos à soberania (Anexo XI),1° ONDA,,,,
01.04,"Elaboração De Programas De Computadores, Inclusive De Jogos Eletrônicos, Independentemente Da Arquitetura Construtiva Da Máquina Em Que O Programa Será Executado, Incluindo Tablets, Smartphones E Congêneres. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",010401,6203100,1.1502.90.00,Serviços de projeto e desenvolvimento de aplicativos e programas em tecnologia da informação (TI) não classificados em subposições anteriores,200043,Fornecimento à administração pública dos serviços e dos bens relativos à soberania (Anexo XI),1° ONDA,,,,
01.04,"Elaboração De Programas De Computadores, Inclusive De Jogos Eletrônicos, Independentemente Da Arquitetura Construtiva Da Máquina Em Que O Programa Será Executado, Incluindo Tablets, Smartphones E Congêneres. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",010401,6204000,1.1502.90.00,Serviços de projeto e desenvolvimento de aplicativos e programas em tecnologia da informação (TI) não classificados em subposições anteriores,200043,Fornecimento à administração pública dos serviços e dos bens relativos à soberania (Anexo XI),1° ONDA,,,,
